,t,stimstate,Qm,Vm,"('m', 'Ih')","('m', 'Im')","('m', 'NaTs2t')","('h', 'NaTs2t')","('m', 'SKv31')",Cm,iax
318,0.00792500000000008,1.0,-0.0007721268966512253,-57.20325163215276,3.644792170863699e-06,1.424582166556709e-05,0.0035065193008419777,0.001194975607821676,7.49652676334295e-06,0.013497954655032738,1.3841297936607539e-14
319,0.007950000000000079,1.0,-0.0007721936481194101,-57.20801078273185,3.657249405525672e-06,1.4288609229059454e-05,0.003516941429407165,0.0011989342794560321,7.519071697413182e-06,0.01349799857666954,1.388074625513217e-14
320,0.00797500000000008,1.0,-0.0007722603818893672,-57.212768671492334,3.6697127409009583e-06,1.433138402598177e-05,0.0035273596877872467,0.001202894054245004,7.541610090080844e-06,0.013498042479355923,1.3920059496338752e-14
321,0.00800000000000008,1.0,-0.0007723270979657288,-57.217525298764485,3.6821821753639602e-06,1.4374146059455288e-05,0.0035377740769068286,0.0012068549318728352,7.564141943035385e-06,0.013498086363102563,1.3959344686089764e-14
322,0.008025000000000079,1.0,-0.0007723937963531259,-57.22228066487848,3.6946577072908783e-06,1.441689533260171e-05,0.003548184597690437,0.0012108169120238848,7.586667257965882e-06,0.013498130227920131,1.39986049888478e-14
323,0.008050000000000078,1.0,-0.0007724604770561884,-57.22703477016439,3.7071393350584293e-06,1.4459631848541043e-05,0.003558591251062505,0.0012147799943825785,7.609186036560879e-06,0.013498174073819296,1.4037840411120888e-14
324,0.008075000000000075,1.0,-0.000772527140079545,-57.23178761495223,3.7196270570412765e-06,1.4502355610392667e-05,0.0035689940379473742,0.0012187441786333597,7.631698280508389e-06,0.013498217900810712,1.4077050959422615e-14
325,0.008100000000000074,1.0,-0.0007725937854278232,-57.23653919957192,3.732120871617167e-06,1.454506662127641e-05,0.0035793929592693053,0.0012227094644608365,7.654203991496382e-06,0.013498261708905026,1.4116236640272406e-14
326,0.008125000000000073,1.0,-0.0007726604131056492,-57.241289524353306,3.744620777163079e-06,1.4587764884310406e-05,0.003589788015952467,0.0012266758515496832,7.67670317121197e-06,0.013498305498112876,1.4155397460195251e-14
327,0.008150000000000072,1.0,-0.0007727270231176481,-57.24603858962612,3.7571267720565044e-06,1.4630450402613235e-05,0.0036001792089209346,0.0012306433395846408,7.69919582134222e-06,0.013498349268444896,1.4194533425722165e-14
328,0.00817500000000007,1.0,-0.0007727936154684439,-57.250786395720034,3.7696388546754503e-06,1.4673123179301789e-05,0.003610566539098704,0.001234611928250566,7.721681943573672e-06,0.013498393019911716,1.4233644543389735e-14
329,0.008200000000000068,1.0,-0.0007728601901626593,-57.25553294296465,3.782157023399728e-06,1.471578321749234e-05,0.0036209500074096657,0.001238581617232333,7.744161539592493e-06,0.013498436752523942,1.427273081974018e-14
330,0.008225000000000067,1.0,-0.0007729267472049158,-57.26027823168944,3.7946812766070856e-06,1.475843052030054e-05,0.003631329614777618,0.0012425524062149313,7.766634611084157e-06,0.013498480466292189,1.4311792261322046e-14
331,0.008250000000000066,1.0,-0.0007729932865998338,-57.26502226222382,3.807211612677075e-06,1.4801065090842478e-05,0.0036417053621262906,0.001246524294883417,7.789101159734097e-06,0.013498524161227063,1.4350828874689104e-14
332,0.008275000000000065,1.0,-0.0007730598083520325,-57.269765034897134,3.819748029988471e-06,1.484368693223257e-05,0.003652077250379308,0.001250497282922962,7.811561187227214e-06,0.013498567837339147,1.4389840666401066e-14
333,0.008300000000000063,1.0,-0.0007731263124661297,-57.27450655003862,3.832290526923147e-06,1.4886296047584602e-05,0.0036624452804602022,0.0012544713700188038,7.834014695247877e-06,0.01349861149463903,1.442882764302334e-14
334,0.008325000000000062,1.0,-0.0007731927989467424,-57.27924680797742,3.844839101860907e-06,1.4928892440010699e-05,0.0036728094532924365,0.0012584465558562474,7.856461685480249e-06,0.013498655133137295,1.446778981112761e-14
335,0.00835000000000006,1.0,-0.0007732592677984862,-57.28398580904263,3.857393753182068e-06,1.4971476112624472e-05,0.0036831697697993567,0.0012624228401206636,7.878902159607965e-06,0.013498698752844505,1.4506727177290656e-14
336,0.00837500000000006,1.0,-0.0007733257190259754,-57.28872355356323,3.869954479270051e-06,1.5014047068537861e-05,0.0036935262309042284,0.0012664002224975876,7.901336119314291e-06,0.01349874235377123,1.4545639748095535e-14
337,0.008400000000000057,1.0,-0.0007733921526338232,-57.29346004186813,3.882521278504905e-06,1.5056605310862192e-05,0.0037038788375302243,0.0012703787026725232,7.923763566281962e-06,0.013498785935928017,1.4584527530130727e-14
338,0.008425000000000056,1.0,-0.0007734585686266417,-57.29819527428612,3.895094149269786e-06,1.5099150842708169e-05,0.0037142275906004354,0.0012743582803311385,7.946184502193508e-06,0.013498829499325416,1.462339052999105e-14
339,0.008450000000000055,1.0,-0.0007735249670090419,-57.30292925114597,3.907673089947067e-06,1.5141683667185885e-05,0.00372457249103786,0.001278338955159168,7.968598928730769e-06,0.013498873043973972,1.4662228754276745e-14
340,0.008475000000000054,1.0,-0.0007735913477856333,-57.307661972776344,3.9202580989209304e-06,1.5184203787404815e-05,0.0037349135397654032,0.0012823207268424126,7.99100684757554e-06,0.013498916569884202,1.4701042209593408e-14
341,0.008500000000000051,1.0,-0.0007736577109610245,-57.312393439505776,3.932849174573482e-06,1.5226711206472773e-05,0.003745250737705877,0.0012863035950667395,8.01340826040876e-06,0.01349896007706664,1.4739830902553503e-14
342,0.00852500000000005,1.0,-0.0007737240565398229,-57.317123651662754,3.9454463152899325e-06,1.5269205927498004e-05,0.0037555840857820006,0.001290287559518131,8.035803168911492e-06,0.013499003565531806,1.4778594839774517e-14
343,0.008550000000000049,1.0,-0.0007737903845266344,-57.3218526095757,3.958049519454712e-06,1.5311687953588146e-05,0.0037659135849164114,0.0012942726198826358,8.058191574763941e-06,0.013499047035290196,1.4817334027879683e-14
344,0.008575000000000048,1.0,-0.000773856694926064,-57.32658031357291,3.970658785451461e-06,1.535415728785022e-05,0.0037762392360316537,0.0012982587758463692,8.08057347964611e-06,0.013499090486352316,1.485604847349868e-14
345,0.008600000000000047,1.0,-0.0007739229877427155,-57.33130676398261,3.983274111666936e-06,1.539661393338959e-05,0.003786561040050178,0.0013022460270955614,8.102948885237472e-06,0.01349913391872866,1.489473818326637e-14
346,0.008625000000000044,1.0,-0.0007739892629811917,-57.336031961132946,3.9958954964858055e-06,1.543905789331205e-05,0.0037968789978943423,0.001306234373316509,8.125317793217295e-06,0.013499177332429719,1.4933403163823712e-14
347,0.008650000000000043,1.0,-0.0007740555206460938,-57.34075590535198,4.008522938294551e-06,1.548148917072279e-05,0.0038071931104864225,0.0013102238141955748,8.14768020526432e-06,0.013499220727465962,1.49720434218174e-14
348,0.008675000000000042,1.0,-0.0007741217607420219,-57.345478596967716,4.0211564354801705e-06,1.5523907768724302e-05,0.0038175033787485892,0.0013142143494191878,8.170036123056757e-06,0.013499264103847858,1.5010658963899657e-14
349,0.008700000000000041,1.0,-0.0007741879832735752,-57.35020003630801,4.033795986428869e-06,1.556631369042159e-05,0.0038278098036029313,0.0013182059786739412,8.192385548272613e-06,0.013499307461585874,1.5049249796729054e-14
350,0.008725000000000038,1.0,-0.0007742541882453513,-57.35492022370069,4.04644158952867e-06,1.5608706938916965e-05,0.0038381123859714443,0.0013221987016463963,8.214728482589366e-06,0.01349935080069046,1.508781592696948e-14
351,0.008750000000000037,1.0,-0.0007743203756619472,-57.359639159473474,4.05909324316811e-06,1.5651087517312136e-05,0.0038484111267760423,0.001326192518023279,8.237064927684127e-06,0.013499394121172065,1.5126357361290763e-14
352,0.008775000000000036,1.0,-0.0007743865455279582,-57.364356843953985,4.071750945733628e-06,1.5693455428708205e-05,0.0038587060269385212,0.0013301874274913807,8.259394885233482e-06,0.013499437423041133,1.5164874106368678e-14
353,0.008800000000000035,1.0,-0.0007744526978479786,-57.36907327746981,4.084414695614787e-06,1.5735810676206697e-05,0.0038689970873806196,0.0013341834297375102,8.28171835691381e-06,0.013499480706308088,1.520336616888455e-14
354,0.008825000000000032,1.0,-0.0007745188326266016,-57.3737884603484,4.097084491201666e-06,1.57781532629075e-05,0.003879284309023958,0.0013381805244486408,8.304035344400963e-06,0.013499523970983359,1.5241833555525465e-14
355,0.008850000000000031,1.0,-0.0007745849498684192,-57.37850239291715,4.109760330882237e-06,1.582048319190989e-05,0.0038895676927900758,0.0013421787113118114,8.326345849370428e-06,0.01349956721707736,1.5280276272984606e-14
356,0.00887500000000003,1.0,-0.000774651049578022,-57.38321507550336,4.122442213047604e-06,1.5862800466313572e-05,0.003899847239600429,0.0013461779900141274,8.348649873497325e-06,0.013499610444600501,1.5318694327960496e-14
357,0.00890000000000003,1.0,-0.0007747171317599997,-57.38792650843425,4.135130136088076e-06,1.5905105089215587e-05,0.00391012295037637,0.00135017836024276,8.370947418456248e-06,0.01349965365356318,1.5357087727157724e-14
358,0.008925000000000028,1.0,-0.0007747831964189407,-57.39263669203695,4.147824098394472e-06,1.5947397063713392e-05,0.003920394826039154,0.0013541798216849955,8.393238485921425e-06,0.013499696843975796,1.5395456477286833e-14
359,0.008950000000000026,1.0,-0.0007748492435594322,-57.39734562663852,4.160524098356813e-06,1.598967639290488e-05,0.0039306628675099585,0.001358182374028137,8.415523077566557e-06,0.01349974001584873,1.5433800585063525e-14
360,0.008975000000000025,1.0,-0.0007749152731860601,-57.402053312565926,4.173230134368256e-06,1.603194307988528e-05,0.003940927075709875,0.001362186016959652,8.437801195065301e-06,0.013499783169192361,1.5472120057209587e-14
361,0.009000000000000024,1.0,-0.0007749812853034094,-57.40675975014604,4.185942204819845e-06,1.6074197127751265e-05,0.003951187451559879,0.001366190750167025,8.46007284009047e-06,0.013499826304017061,1.551041490045271e-14
362,0.009025000000000023,1.0,-0.0007750472799160638,-57.41146493970566,4.198660308104451e-06,1.6116438539596858e-05,0.003961443995980863,0.0013701965733379047,8.482338014314827e-06,0.013499869420333195,1.554868512152621e-14
363,0.00905000000000002,1.0,-0.0007751132570286058,-57.41616888157151,4.211384442615454e-06,1.6158667318515482e-05,0.003971696709893638,0.0013742034861599069,8.504596719410616e-06,0.013499912518151117,1.558693072716919e-14
364,0.009075000000000019,1.0,-0.0007751792166456168,-57.42087157607021,4.224114606745435e-06,1.620088346760201e-05,0.00398194559421892,0.0013782114883207628,8.526848957049389e-06,0.013499955597481177,1.5625151724126456e-14
365,0.009100000000000018,1.0,-0.0007752451587716768,-57.42557302352833,4.236850798888801e-06,1.6243086989948658e-05,0.003992190649877332,0.0013822205795083684,8.549094728902816e-06,0.013499998658333708,1.5663348119148068e-14
366,0.009125000000000017,1.0,-0.0007753110834113649,-57.43027322427231,4.249593017439152e-06,1.628527788864807e-05,0.00400243187778939,0.001386230759410586,8.571334036641726e-06,0.013500041700719051,1.570151991899081e-14
367,0.009150000000000014,1.0,-0.0007753769905692589,-57.43497217862854,4.262341260791922e-06,1.632745616679229e-05,0.004012669278875538,0.0013902420277154435,8.593566881936734e-06,0.013500084724647528,1.573966713041637e-14
368,0.009175000000000013,1.0,-0.0007754428802499354,-57.43966988692331,4.275095527340415e-06,1.6369621827471735e-05,0.004022902854056117,0.0013942543841110337,8.61579326645794e-06,0.013500127730129458,1.5777789760192482e-14
369,0.009200000000000012,1.0,-0.0007755087524579698,-57.44436634948283,4.287855815482408e-06,1.6411774873776234e-05,0.0040331326042513695,0.0013982678282854662,8.638013191875072e-06,0.013500170717175153,1.5815887815092677e-14
