radius, frequency, amplitude, startcharge, endcharge, overtones
16.0, 20.0, 1.2008030596598394, 150, 160, 0
16.0, 20.0, 1.2008030596598394, 160, 170, 0
16.0, 20.0, 1.2008030596598394, 170, 180, 0
16.0, 20.0, 1.2008030596598394, 180, 190, 0
16.0, 20.0, 1.2008030596598394, 190, 200, 0
16.0, 20.0, 1.2008030596598394, 200, 210, 0
16.0, 20.0, 1.2008030596598394, 210, 220, 0
16.0, 20.0, 1.2008030596598394, 220, 230, 0
16.0, 20.0, 1.2008030596598394, 230, 240, 0
16.0, 20.0, 1.2008030596598394, 240, 250, 0
16.0, 20.0, 1.2008030596598394, 250, 260, 0
16.0, 20.0, 1.2008030596598394, 260, 270, 0
16.0, 20.0, 1.2008030596598394, 270, 280, 0
16.0, 20.0, 1.2008030596598394, 280, 290, 0
16.0, 20.0, 1.2008030596598394, 290, 300, 0
16.0, 20.0, 1.2008030596598394, 300, 310, 0
16.0, 20.0, 1.2008030596598394, 310, 320, 0
16.0, 20.0, 1.2008030596598394, 320, 330, 0
16.0, 20.0, 1.4340916706410374, 0, 10, 0
16.0, 20.0, 1.4340916706410374, 10, 20, 0
16.0, 20.0, 1.4340916706410374, 20, 30, 0
16.0, 20.0, 1.4340916706410374, 30, 40, 0
16.0, 20.0, 1.4340916706410374, 40, 50, 0
16.0, 20.0, 1.4340916706410374, 50, 60, 0
16.0, 20.0, 1.4340916706410374, 60, 70, 0
16.0, 20.0, 1.4340916706410374, 70, 80, 0
16.0, 20.0, 1.4340916706410374, 80, 90, 0
16.0, 20.0, 1.4340916706410374, 90, 100, 0
16.0, 20.0, 1.4340916706410374, 100, 110, 0
16.0, 20.0, 1.4340916706410374, 110, 120, 0
16.0, 20.0, 1.4340916706410374, 120, 130, 0
16.0, 20.0, 1.4340916706410374, 130, 140, 0
16.0, 20.0, 1.4340916706410374, 140, 150, 0
16.0, 20.0, 1.4340916706410374, 150, 160, 0
16.0, 20.0, 1.4340916706410374, 160, 170, 0
16.0, 20.0, 1.4340916706410374, 170, 180, 0
16.0, 20.0, 1.4340916706410374, 180, 190, 0
16.0, 20.0, 1.4340916706410374, 190, 200, 0
16.0, 20.0, 1.4340916706410374, 200, 210, 0
16.0, 20.0, 1.4340916706410374, 210, 220, 0
16.0, 20.0, 1.4340916706410374, 220, 230, 0
16.0, 20.0, 1.4340916706410374, 230, 240, 0
16.0, 20.0, 1.4340916706410374, 240, 250, 0
16.0, 20.0, 1.4340916706410374, 250, 260, 0
16.0, 20.0, 1.4340916706410374, 260, 270, 0
16.0, 20.0, 1.4340916706410374, 270, 280, 0
16.0, 20.0, 1.4340916706410374, 280, 290, 0
16.0, 20.0, 1.4340916706410374, 290, 300, 0
16.0, 20.0, 1.4340916706410374, 300, 310, 0
16.0, 20.0, 1.4340916706410374, 310, 320, 0
16.0, 20.0, 1.4340916706410374, 320, 330, 0
16.0, 20.0, 1.7127029309740398, 0, 10, 0
16.0, 20.0, 1.7127029309740398, 10, 20, 0
16.0, 20.0, 1.7127029309740398, 20, 30, 0
16.0, 20.0, 1.7127029309740398, 30, 40, 0
16.0, 20.0, 1.7127029309740398, 40, 50, 0
16.0, 20.0, 1.7127029309740398, 50, 60, 0
16.0, 20.0, 1.7127029309740398, 60, 70, 0
16.0, 20.0, 1.7127029309740398, 70, 80, 0
16.0, 20.0, 1.7127029309740398, 80, 90, 0
16.0, 20.0, 1.7127029309740398, 90, 100, 0
16.0, 20.0, 1.7127029309740398, 100, 110, 0
16.0, 20.0, 1.7127029309740398, 110, 120, 0
16.0, 20.0, 1.7127029309740398, 120, 130, 0
16.0, 20.0, 1.7127029309740398, 130, 140, 0
16.0, 20.0, 1.7127029309740398, 140, 150, 0
16.0, 20.0, 1.7127029309740398, 150, 160, 0
16.0, 20.0, 1.7127029309740398, 160, 170, 0
16.0, 20.0, 1.7127029309740398, 170, 180, 0
16.0, 20.0, 1.7127029309740398, 180, 190, 0
16.0, 20.0, 1.7127029309740398, 190, 200, 0
16.0, 20.0, 1.7127029309740398, 200, 210, 0
16.0, 20.0, 1.7127029309740398, 210, 220, 0
16.0, 20.0, 1.7127029309740398, 220, 230, 0
16.0, 20.0, 1.7127029309740398, 230, 240, 0
16.0, 20.0, 1.7127029309740398, 240, 250, 0
16.0, 20.0, 1.7127029309740398, 250, 260, 0
16.0, 20.0, 1.7127029309740398, 260, 270, 0
16.0, 20.0, 1.7127029309740398, 270, 280, 0
16.0, 20.0, 1.7127029309740398, 280, 290, 0
16.0, 20.0, 1.7127029309740398, 290, 300, 0
16.0, 20.0, 1.7127029309740398, 300, 310, 0
16.0, 20.0, 1.7127029309740398, 310, 320, 0
16.0, 20.0, 1.7127029309740398, 320, 330, 0
16.0, 20.0, 2.04544199636545, 0, 10, 0
16.0, 20.0, 2.04544199636545, 10, 20, 0
16.0, 20.0, 2.04544199636545, 20, 30, 0
16.0, 20.0, 2.04544199636545, 30, 40, 0
16.0, 20.0, 2.04544199636545, 40, 50, 0
16.0, 20.0, 2.04544199636545, 50, 60, 0
16.0, 20.0, 2.04544199636545, 60, 70, 0
16.0, 20.0, 2.04544199636545, 70, 80, 0
16.0, 20.0, 2.04544199636545, 80, 90, 0
16.0, 20.0, 2.04544199636545, 90, 100, 0
16.0, 20.0, 2.04544199636545, 100, 110, 0
16.0, 20.0, 2.04544199636545, 110, 120, 0
16.0, 20.0, 2.04544199636545, 120, 130, 0
16.0, 20.0, 2.04544199636545, 130, 140, 0
16.0, 20.0, 2.04544199636545, 140, 150, 0
16.0, 20.0, 2.04544199636545, 150, 160, 0
16.0, 20.0, 2.04544199636545, 160, 170, 0
16.0, 20.0, 2.04544199636545, 170, 180, 0
16.0, 20.0, 2.04544199636545, 180, 190, 0
16.0, 20.0, 2.04544199636545, 190, 200, 0
16.0, 20.0, 2.04544199636545, 200, 210, 0
16.0, 20.0, 2.04544199636545, 210, 220, 0
16.0, 20.0, 2.04544199636545, 220, 230, 0
16.0, 20.0, 2.04544199636545, 230, 240, 0
16.0, 20.0, 2.04544199636545, 240, 250, 0
16.0, 20.0, 2.04544199636545, 250, 260, 0
16.0, 20.0, 2.04544199636545, 260, 270, 0
16.0, 20.0, 2.04544199636545, 270, 280, 0
16.0, 20.0, 2.04544199636545, 280, 290, 0
16.0, 20.0, 2.04544199636545, 290, 300, 0
16.0, 20.0, 2.04544199636545, 300, 310, 0
16.0, 20.0, 2.04544199636545, 310, 320, 0
16.0, 20.0, 2.04544199636545, 320, 330, 0
16.0, 20.0, 2.4428246631866677, 0, 10, 0
16.0, 20.0, 2.4428246631866677, 10, 20, 0
16.0, 20.0, 2.4428246631866677, 20, 30, 0
16.0, 20.0, 2.4428246631866677, 30, 40, 0
16.0, 20.0, 2.4428246631866677, 40, 50, 0
16.0, 20.0, 2.4428246631866677, 50, 60, 0
16.0, 20.0, 2.4428246631866677, 60, 70, 0
16.0, 20.0, 2.4428246631866677, 70, 80, 0
16.0, 20.0, 2.4428246631866677, 80, 90, 0
16.0, 20.0, 2.4428246631866677, 90, 100, 0
16.0, 20.0, 2.4428246631866677, 100, 110, 0
16.0, 20.0, 2.4428246631866677, 110, 120, 0
16.0, 20.0, 2.4428246631866677, 120, 130, 0
16.0, 20.0, 2.4428246631866677, 130, 140, 0
16.0, 20.0, 2.4428246631866677, 140, 150, 0
16.0, 20.0, 2.4428246631866677, 150, 160, 0
16.0, 20.0, 2.4428246631866677, 160, 170, 0
16.0, 20.0, 2.4428246631866677, 170, 180, 0
16.0, 20.0, 2.4428246631866677, 180, 190, 0
16.0, 20.0, 2.4428246631866677, 190, 200, 0
16.0, 20.0, 2.4428246631866677, 200, 210, 0
16.0, 20.0, 2.4428246631866677, 210, 220, 0
16.0, 20.0, 2.4428246631866677, 220, 230, 0
16.0, 20.0, 2.4428246631866677, 230, 240, 0
16.0, 20.0, 2.4428246631866677, 240, 250, 0
16.0, 20.0, 2.4428246631866677, 250, 260, 0
16.0, 20.0, 2.4428246631866677, 260, 270, 0
16.0, 20.0, 2.4428246631866677, 270, 280, 0
16.0, 20.0, 2.4428246631866677, 280, 290, 0
16.0, 20.0, 2.4428246631866677, 290, 300, 0
16.0, 20.0, 2.4428246631866677, 300, 310, 0
16.0, 20.0, 2.4428246631866677, 310, 320, 0
16.0, 20.0, 2.4428246631866677, 320, 330, 0
16.0, 20.0, 2.917409706888059, 0, 10, 0
16.0, 20.0, 2.917409706888059, 10, 20, 0
16.0, 20.0, 2.917409706888059, 20, 30, 0
16.0, 20.0, 2.917409706888059, 30, 40, 0
16.0, 20.0, 2.917409706888059, 40, 50, 0
16.0, 20.0, 2.917409706888059, 50, 60, 0
16.0, 20.0, 2.917409706888059, 60, 70, 0
16.0, 20.0, 2.917409706888059, 70, 80, 0
16.0, 20.0, 2.917409706888059, 80, 90, 0
16.0, 20.0, 2.917409706888059, 90, 100, 0
16.0, 20.0, 2.917409706888059, 100, 110, 0
16.0, 20.0, 2.917409706888059, 110, 120, 0
16.0, 20.0, 2.917409706888059, 120, 130, 0
16.0, 20.0, 2.917409706888059, 130, 140, 0
16.0, 20.0, 2.917409706888059, 140, 150, 0
16.0, 20.0, 2.917409706888059, 150, 160, 0
16.0, 20.0, 2.917409706888059, 160, 170, 0
16.0, 20.0, 2.917409706888059, 170, 180, 0
16.0, 20.0, 2.917409706888059, 180, 190, 0
16.0, 20.0, 2.917409706888059, 190, 200, 0
16.0, 20.0, 2.917409706888059, 200, 210, 0
16.0, 20.0, 2.917409706888059, 210, 220, 0
16.0, 20.0, 2.917409706888059, 220, 230, 0
16.0, 20.0, 2.917409706888059, 230, 240, 0
16.0, 20.0, 2.917409706888059, 240, 250, 0
16.0, 20.0, 2.917409706888059, 250, 260, 0
16.0, 20.0, 2.917409706888059, 260, 270, 0
16.0, 20.0, 2.917409706888059, 270, 280, 0
16.0, 20.0, 2.917409706888059, 280, 290, 0
16.0, 20.0, 2.917409706888059, 290, 300, 0
16.0, 20.0, 2.917409706888059, 300, 310, 0
16.0, 20.0, 2.917409706888059, 310, 320, 0
16.0, 20.0, 2.917409706888059, 320, 330, 0
16.0, 20.0, 3.484195786177179, 0, 10, 0
16.0, 20.0, 3.484195786177179, 10, 20, 0
16.0, 20.0, 3.484195786177179, 20, 30, 0
16.0, 20.0, 3.484195786177179, 30, 40, 0
16.0, 20.0, 3.484195786177179, 40, 50, 0
16.0, 20.0, 3.484195786177179, 50, 60, 0
16.0, 20.0, 3.484195786177179, 60, 70, 0
16.0, 20.0, 3.484195786177179, 70, 80, 0
16.0, 20.0, 3.484195786177179, 80, 90, 0
16.0, 20.0, 3.484195786177179, 90, 100, 0
16.0, 20.0, 3.484195786177179, 100, 110, 0
16.0, 20.0, 3.484195786177179, 110, 120, 0
16.0, 20.0, 3.484195786177179, 120, 130, 0
16.0, 20.0, 3.484195786177179, 130, 140, 0
16.0, 20.0, 3.484195786177179, 140, 150, 0
16.0, 20.0, 3.484195786177179, 150, 160, 0
16.0, 20.0, 3.484195786177179, 160, 170, 0
16.0, 20.0, 3.484195786177179, 170, 180, 0
16.0, 20.0, 3.484195786177179, 180, 190, 0
16.0, 20.0, 3.484195786177179, 190, 200, 0
16.0, 20.0, 3.484195786177179, 200, 210, 0
16.0, 20.0, 3.484195786177179, 210, 220, 0
16.0, 20.0, 3.484195786177179, 220, 230, 0
16.0, 20.0, 3.484195786177179, 230, 240, 0
16.0, 20.0, 3.484195786177179, 240, 250, 0
16.0, 20.0, 3.484195786177179, 250, 260, 0
16.0, 20.0, 3.484195786177179, 260, 270, 0
16.0, 20.0, 3.484195786177179, 270, 280, 0
16.0, 20.0, 3.484195786177179, 280, 290, 0
16.0, 20.0, 3.484195786177179, 290, 300, 0
16.0, 20.0, 3.484195786177179, 300, 310, 0
16.0, 20.0, 3.484195786177179, 310, 320, 0
16.0, 20.0, 3.484195786177179, 320, 330, 0
16.0, 20.0, 4.161095456614455, 0, 10, 0
16.0, 20.0, 4.161095456614455, 10, 20, 0
16.0, 20.0, 4.161095456614455, 20, 30, 0
16.0, 20.0, 4.161095456614455, 30, 40, 0
16.0, 20.0, 4.161095456614455, 40, 50, 0
16.0, 20.0, 4.161095456614455, 50, 60, 0
16.0, 20.0, 4.161095456614455, 60, 70, 0
16.0, 20.0, 4.161095456614455, 70, 80, 0
16.0, 20.0, 4.161095456614455, 80, 90, 0
16.0, 20.0, 4.161095456614455, 90, 100, 0
16.0, 20.0, 4.161095456614455, 100, 110, 0
16.0, 20.0, 4.161095456614455, 110, 120, 0
16.0, 20.0, 4.161095456614455, 120, 130, 0
16.0, 20.0, 4.161095456614455, 130, 140, 0
16.0, 20.0, 4.161095456614455, 140, 150, 0
16.0, 20.0, 4.161095456614455, 150, 160, 0
16.0, 20.0, 4.161095456614455, 160, 170, 0
16.0, 20.0, 4.161095456614455, 170, 180, 0
16.0, 20.0, 4.161095456614455, 180, 190, 0
16.0, 20.0, 4.161095456614455, 190, 200, 0
16.0, 20.0, 4.161095456614455, 200, 210, 0
16.0, 20.0, 4.161095456614455, 210, 220, 0
16.0, 20.0, 4.161095456614455, 220, 230, 0
16.0, 20.0, 4.161095456614455, 230, 240, 0
16.0, 20.0, 4.161095456614455, 240, 250, 0
16.0, 20.0, 4.161095456614455, 250, 260, 0
16.0, 20.0, 4.161095456614455, 260, 270, 0
16.0, 20.0, 4.161095456614455, 270, 280, 0
16.0, 20.0, 4.161095456614455, 280, 290, 0
16.0, 20.0, 4.161095456614455, 290, 300, 0
16.0, 20.0, 4.161095456614455, 300, 310, 0
16.0, 20.0, 4.161095456614455, 310, 320, 0
16.0, 20.0, 4.161095456614455, 320, 330, 0
16.0, 20.0, 4.96950127422517, 0, 10, 0
16.0, 20.0, 4.96950127422517, 10, 20, 0
16.0, 20.0, 4.96950127422517, 20, 30, 0
16.0, 20.0, 4.96950127422517, 30, 40, 0
16.0, 20.0, 4.96950127422517, 40, 50, 0
16.0, 20.0, 4.96950127422517, 50, 60, 0
16.0, 20.0, 4.96950127422517, 60, 70, 0
16.0, 20.0, 4.96950127422517, 70, 80, 0
16.0, 20.0, 4.96950127422517, 80, 90, 0
16.0, 20.0, 4.96950127422517, 90, 100, 0
16.0, 20.0, 4.96950127422517, 100, 110, 0
16.0, 20.0, 4.96950127422517, 110, 120, 0
16.0, 20.0, 4.96950127422517, 120, 130, 0
16.0, 20.0, 4.96950127422517, 130, 140, 0
16.0, 20.0, 4.96950127422517, 140, 150, 0
16.0, 20.0, 4.96950127422517, 150, 160, 0
16.0, 20.0, 4.96950127422517, 160, 170, 0
16.0, 20.0, 4.96950127422517, 170, 180, 0
16.0, 20.0, 4.96950127422517, 180, 190, 0
16.0, 20.0, 4.96950127422517, 190, 200, 0
16.0, 20.0, 4.96950127422517, 200, 210, 0
16.0, 20.0, 4.96950127422517, 210, 220, 0
16.0, 20.0, 4.96950127422517, 220, 230, 0
16.0, 20.0, 4.96950127422517, 230, 240, 0
16.0, 20.0, 4.96950127422517, 240, 250, 0
16.0, 20.0, 4.96950127422517, 250, 260, 0
16.0, 20.0, 4.96950127422517, 260, 270, 0
16.0, 20.0, 4.96950127422517, 270, 280, 0
16.0, 20.0, 4.96950127422517, 280, 290, 0
16.0, 20.0, 4.96950127422517, 290, 300, 0
16.0, 20.0, 4.96950127422517, 300, 310, 0
16.0, 20.0, 4.96950127422517, 310, 320, 0
16.0, 20.0, 4.96950127422517, 320, 330, 0
16.0, 20.0, 5.934961880114778, 0, 10, 0
16.0, 20.0, 5.934961880114778, 10, 20, 0
16.0, 20.0, 5.934961880114778, 20, 30, 0
16.0, 20.0, 5.934961880114778, 30, 40, 0
16.0, 20.0, 5.934961880114778, 40, 50, 0
16.0, 20.0, 5.934961880114778, 50, 60, 0
16.0, 20.0, 5.934961880114778, 60, 70, 0
16.0, 20.0, 5.934961880114778, 70, 80, 0
16.0, 20.0, 5.934961880114778, 80, 90, 0
16.0, 20.0, 5.934961880114778, 90, 100, 0
16.0, 20.0, 5.934961880114778, 100, 110, 0
16.0, 20.0, 5.934961880114778, 110, 120, 0
16.0, 20.0, 5.934961880114778, 120, 130, 0
16.0, 20.0, 5.934961880114778, 130, 140, 0
16.0, 20.0, 5.934961880114778, 140, 150, 0
16.0, 20.0, 5.934961880114778, 150, 160, 0
16.0, 20.0, 5.934961880114778, 160, 170, 0
16.0, 20.0, 5.934961880114778, 170, 180, 0
16.0, 20.0, 5.934961880114778, 180, 190, 0
16.0, 20.0, 5.934961880114778, 190, 200, 0
16.0, 20.0, 5.934961880114778, 200, 210, 0
16.0, 20.0, 5.934961880114778, 210, 220, 0
16.0, 20.0, 5.934961880114778, 220, 230, 0
16.0, 20.0, 5.934961880114778, 230, 240, 0
16.0, 20.0, 5.934961880114778, 240, 250, 0
16.0, 20.0, 5.934961880114778, 250, 260, 0
16.0, 20.0, 5.934961880114778, 260, 270, 0
16.0, 20.0, 5.934961880114778, 270, 280, 0
16.0, 20.0, 5.934961880114778, 280, 290, 0
16.0, 20.0, 5.934961880114778, 290, 300, 0
16.0, 20.0, 5.934961880114778, 300, 310, 0
16.0, 20.0, 5.934961880114778, 310, 320, 0
16.0, 20.0, 5.934961880114778, 320, 330, 0
16.0, 20.0, 7.087989432884798, 0, 10, 0
16.0, 20.0, 7.087989432884798, 10, 20, 0
16.0, 20.0, 7.087989432884798, 20, 30, 0
16.0, 20.0, 7.087989432884798, 30, 40, 0
16.0, 20.0, 7.087989432884798, 40, 50, 0
16.0, 20.0, 7.087989432884798, 50, 60, 0
16.0, 20.0, 7.087989432884798, 60, 70, 0
16.0, 20.0, 7.087989432884798, 70, 80, 0
16.0, 20.0, 7.087989432884798, 80, 90, 0
16.0, 20.0, 7.087989432884798, 90, 100, 0
16.0, 20.0, 7.087989432884798, 100, 110, 0
16.0, 20.0, 7.087989432884798, 110, 120, 0
16.0, 20.0, 7.087989432884798, 120, 130, 0
16.0, 20.0, 7.087989432884798, 130, 140, 0
16.0, 20.0, 7.087989432884798, 140, 150, 0
16.0, 20.0, 7.087989432884798, 150, 160, 0
16.0, 20.0, 7.087989432884798, 160, 170, 0
16.0, 20.0, 7.087989432884798, 170, 180, 0
16.0, 20.0, 7.087989432884798, 180, 190, 0
16.0, 20.0, 7.087989432884798, 190, 200, 0
16.0, 20.0, 7.087989432884798, 200, 210, 0
16.0, 20.0, 7.087989432884798, 210, 220, 0
16.0, 20.0, 7.087989432884798, 220, 230, 0
16.0, 20.0, 7.087989432884798, 230, 240, 0
16.0, 20.0, 7.087989432884798, 240, 250, 0
16.0, 20.0, 7.087989432884798, 250, 260, 0
16.0, 20.0, 7.087989432884798, 260, 270, 0
16.0, 20.0, 7.087989432884798, 270, 280, 0
16.0, 20.0, 7.087989432884798, 280, 290, 0
16.0, 20.0, 7.087989432884798, 290, 300, 0
16.0, 20.0, 7.087989432884798, 300, 310, 0
16.0, 20.0, 7.087989432884798, 310, 320, 0
16.0, 20.0, 7.087989432884798, 320, 330, 0
16.0, 20.0, 8.465023906727255, 0, 10, 0
16.0, 20.0, 8.465023906727255, 10, 20, 0
16.0, 20.0, 8.465023906727255, 20, 30, 0
16.0, 20.0, 8.465023906727255, 30, 40, 0
16.0, 20.0, 8.465023906727255, 40, 50, 0
16.0, 20.0, 8.465023906727255, 50, 60, 0
16.0, 20.0, 8.465023906727255, 60, 70, 0
16.0, 20.0, 8.465023906727255, 70, 80, 0
16.0, 20.0, 8.465023906727255, 80, 90, 0
16.0, 20.0, 8.465023906727255, 90, 100, 0
16.0, 20.0, 8.465023906727255, 100, 110, 0
16.0, 20.0, 8.465023906727255, 110, 120, 0
16.0, 20.0, 8.465023906727255, 120, 130, 0
16.0, 20.0, 8.465023906727255, 130, 140, 0
16.0, 20.0, 8.465023906727255, 140, 150, 0
16.0, 20.0, 8.465023906727255, 150, 160, 0
16.0, 20.0, 8.465023906727255, 160, 170, 0
16.0, 20.0, 8.465023906727255, 170, 180, 0
16.0, 20.0, 8.465023906727255, 180, 190, 0
16.0, 20.0, 8.465023906727255, 190, 200, 0
16.0, 20.0, 8.465023906727255, 200, 210, 0
16.0, 20.0, 8.465023906727255, 210, 220, 0
16.0, 20.0, 8.465023906727255, 220, 230, 0
16.0, 20.0, 8.465023906727255, 230, 240, 0
16.0, 20.0, 8.465023906727255, 240, 250, 0
16.0, 20.0, 8.465023906727255, 250, 260, 0
16.0, 20.0, 8.465023906727255, 260, 270, 0
16.0, 20.0, 8.465023906727255, 270, 280, 0
16.0, 20.0, 8.465023906727255, 280, 290, 0
16.0, 20.0, 8.465023906727255, 290, 300, 0
16.0, 20.0, 8.465023906727255, 300, 310, 0
16.0, 20.0, 8.465023906727255, 310, 320, 0
16.0, 20.0, 8.465023906727255, 320, 330, 0
16.0, 20.0, 10.109584730616609, 0, 10, 0
16.0, 20.0, 10.109584730616609, 10, 20, 0
16.0, 20.0, 10.109584730616609, 20, 30, 0
16.0, 20.0, 10.109584730616609, 30, 40, 0
16.0, 20.0, 10.109584730616609, 40, 50, 0
16.0, 20.0, 10.109584730616609, 50, 60, 0
16.0, 20.0, 10.109584730616609, 60, 70, 0
16.0, 20.0, 10.109584730616609, 70, 80, 0
16.0, 20.0, 10.109584730616609, 80, 90, 0
16.0, 20.0, 10.109584730616609, 90, 100, 0
16.0, 20.0, 10.109584730616609, 100, 110, 0
16.0, 20.0, 10.109584730616609, 110, 120, 0
16.0, 20.0, 10.109584730616609, 120, 130, 0
16.0, 20.0, 10.109584730616609, 130, 140, 0
16.0, 20.0, 10.109584730616609, 140, 150, 0
16.0, 20.0, 10.109584730616609, 150, 160, 0
16.0, 20.0, 10.109584730616609, 160, 170, 0
16.0, 20.0, 10.109584730616609, 170, 180, 0
16.0, 20.0, 10.109584730616609, 180, 190, 0
16.0, 20.0, 10.109584730616609, 190, 200, 0
16.0, 20.0, 10.109584730616609, 200, 210, 0
16.0, 20.0, 10.109584730616609, 210, 220, 0
16.0, 20.0, 10.109584730616609, 220, 230, 0
16.0, 20.0, 10.109584730616609, 230, 240, 0
16.0, 20.0, 10.109584730616609, 240, 250, 0
16.0, 20.0, 10.109584730616609, 250, 260, 0
16.0, 20.0, 10.109584730616609, 260, 270, 0
16.0, 20.0, 10.109584730616609, 270, 280, 0
16.0, 20.0, 10.109584730616609, 280, 290, 0
16.0, 20.0, 10.109584730616609, 290, 300, 0
16.0, 20.0, 10.109584730616609, 300, 310, 0
16.0, 20.0, 10.109584730616609, 310, 320, 0
16.0, 20.0, 10.109584730616609, 320, 330, 0
16.0, 20.0, 12.073646164695873, 0, 10, 0
16.0, 20.0, 12.073646164695873, 10, 20, 0
16.0, 20.0, 12.073646164695873, 20, 30, 0
16.0, 20.0, 12.073646164695873, 30, 40, 0
16.0, 20.0, 12.073646164695873, 40, 50, 0
16.0, 20.0, 12.073646164695873, 50, 60, 0
16.0, 20.0, 12.073646164695873, 60, 70, 0
16.0, 20.0, 12.073646164695873, 70, 80, 0
16.0, 20.0, 12.073646164695873, 80, 90, 0
16.0, 20.0, 12.073646164695873, 90, 100, 0
16.0, 20.0, 12.073646164695873, 100, 110, 0
16.0, 20.0, 12.073646164695873, 110, 120, 0
16.0, 20.0, 12.073646164695873, 120, 130, 0
16.0, 20.0, 12.073646164695873, 130, 140, 0
16.0, 20.0, 12.073646164695873, 140, 150, 0
16.0, 20.0, 12.073646164695873, 150, 160, 0
16.0, 20.0, 12.073646164695873, 160, 170, 0
16.0, 20.0, 12.073646164695873, 170, 180, 0
16.0, 20.0, 12.073646164695873, 180, 190, 0
16.0, 20.0, 12.073646164695873, 190, 200, 0
16.0, 20.0, 12.073646164695873, 200, 210, 0
16.0, 20.0, 12.073646164695873, 210, 220, 0
16.0, 20.0, 12.073646164695873, 220, 230, 0
16.0, 20.0, 12.073646164695873, 230, 240, 0
16.0, 20.0, 12.073646164695873, 240, 250, 0
16.0, 20.0, 12.073646164695873, 250, 260, 0
16.0, 20.0, 12.073646164695873, 260, 270, 0
16.0, 20.0, 12.073646164695873, 270, 280, 0
16.0, 20.0, 12.073646164695873, 280, 290, 0
16.0, 20.0, 12.073646164695873, 290, 300, 0
16.0, 20.0, 12.073646164695873, 300, 310, 0
16.0, 20.0, 12.073646164695873, 310, 320, 0
16.0, 20.0, 12.073646164695873, 320, 330, 0
16.0, 20.0, 14.419279880884314, 0, 10, 0
16.0, 20.0, 14.419279880884314, 10, 20, 0
16.0, 20.0, 14.419279880884314, 20, 30, 0
16.0, 20.0, 14.419279880884314, 30, 40, 0
16.0, 20.0, 14.419279880884314, 40, 50, 0
16.0, 20.0, 14.419279880884314, 50, 60, 0
16.0, 20.0, 14.419279880884314, 60, 70, 0
16.0, 20.0, 14.419279880884314, 70, 80, 0
16.0, 20.0, 14.419279880884314, 80, 90, 0
16.0, 20.0, 14.419279880884314, 90, 100, 0
16.0, 20.0, 14.419279880884314, 100, 110, 0
16.0, 20.0, 14.419279880884314, 110, 120, 0
16.0, 20.0, 14.419279880884314, 120, 130, 0
16.0, 20.0, 14.419279880884314, 130, 140, 0
16.0, 20.0, 14.419279880884314, 140, 150, 0
16.0, 20.0, 14.419279880884314, 150, 160, 0
16.0, 20.0, 14.419279880884314, 160, 170, 0
16.0, 20.0, 14.419279880884314, 170, 180, 0
16.0, 20.0, 14.419279880884314, 180, 190, 0
16.0, 20.0, 14.419279880884314, 190, 200, 0
16.0, 20.0, 14.419279880884314, 200, 210, 0
16.0, 20.0, 14.419279880884314, 210, 220, 0
16.0, 20.0, 14.419279880884314, 220, 230, 0
16.0, 20.0, 14.419279880884314, 230, 240, 0
16.0, 20.0, 14.419279880884314, 240, 250, 0
16.0, 20.0, 14.419279880884314, 250, 260, 0
16.0, 20.0, 14.419279880884314, 260, 270, 0
16.0, 20.0, 14.419279880884314, 270, 280, 0
16.0, 20.0, 14.419279880884314, 280, 290, 0
16.0, 20.0, 14.419279880884314, 290, 300, 0
16.0, 20.0, 14.419279880884314, 300, 310, 0
16.0, 20.0, 14.419279880884314, 310, 320, 0
16.0, 20.0, 14.419279880884314, 320, 330, 0
16.0, 20.0, 17.22061665938449, 0, 10, 0
16.0, 20.0, 17.22061665938449, 10, 20, 0
16.0, 20.0, 17.22061665938449, 20, 30, 0
16.0, 20.0, 17.22061665938449, 30, 40, 0
16.0, 20.0, 17.22061665938449, 40, 50, 0
16.0, 20.0, 17.22061665938449, 50, 60, 0
16.0, 20.0, 17.22061665938449, 60, 70, 0
16.0, 20.0, 17.22061665938449, 70, 80, 0
16.0, 20.0, 17.22061665938449, 80, 90, 0
16.0, 20.0, 17.22061665938449, 90, 100, 0
16.0, 20.0, 17.22061665938449, 100, 110, 0
16.0, 20.0, 17.22061665938449, 110, 120, 0
16.0, 20.0, 17.22061665938449, 120, 130, 0
16.0, 20.0, 17.22061665938449, 130, 140, 0
16.0, 20.0, 17.22061665938449, 140, 150, 0
16.0, 20.0, 17.22061665938449, 150, 160, 0
16.0, 20.0, 17.22061665938449, 160, 170, 0
16.0, 20.0, 17.22061665938449, 170, 180, 0
16.0, 20.0, 17.22061665938449, 180, 190, 0
16.0, 20.0, 17.22061665938449, 190, 200, 0
16.0, 20.0, 17.22061665938449, 200, 210, 0
16.0, 20.0, 17.22061665938449, 210, 220, 0
16.0, 20.0, 17.22061665938449, 220, 230, 0
16.0, 20.0, 17.22061665938449, 230, 240, 0
16.0, 20.0, 17.22061665938449, 240, 250, 0
16.0, 20.0, 17.22061665938449, 250, 260, 0
16.0, 20.0, 17.22061665938449, 260, 270, 0
16.0, 20.0, 17.22061665938449, 270, 280, 0
16.0, 20.0, 17.22061665938449, 280, 290, 0
16.0, 20.0, 17.22061665938449, 290, 300, 0
16.0, 20.0, 17.22061665938449, 300, 310, 0
16.0, 20.0, 17.22061665938449, 310, 320, 0
16.0, 20.0, 17.22061665938449, 320, 330, 0
